price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
3016,83,26,74,78,3,138,413,General,0.77,0.08,Medium,0.79,1,274.4
60,52,19,15,56,2,296,234,Premium,0.14,0.03,Slow,0.72,0,182.5
4480,80,1,58,65,1,211,357,General,0.45,0.78,Medium,0.49,1,192.9
4589,154,27,23,44,1,343,290,Premium,0.5,0.3,Fast,0.53,0,215.3
918,39,10,5,48,0,426,361,General,0.4,0.09,Slow,0.78,1,182.3
2248,63,18,56,58,3,156,130,General,0.51,0.58,Fast,0.37,0,168.6
3308,156,26,75,71,2,456,56,General,0.82,0.09,Fast,0.59,1,203.3
4015,152,29,2,86,3,447,434,VIP,0.68,0.94,Fast,0.38,1,151.8
2213,150,16,37,83,2,105,89,General,0.46,0.22,Medium,0.3,1,239.1
3044,168,29,46,68,2,222,416,General,0.26,0.34,Medium,0.13,0,153.0
854,170,20,32,68,0,368,23,Premium,0.33,0.57,Fast,0.62,0,115.5
3806,154,22,83,77,4,333,162,Premium,0.53,1.0,Medium,0.33,0,142.1
1218,53,5,70,75,4,479,26,VIP,0.35,0.34,Medium,0.65,0,193.3
3441,166,11,84,89,2,170,121,Premium,0.73,0.82,Medium,0.35,0,117.3
2786,86,12,58,48,2,141,33,General,0.31,0.58,Medium,0.77,1,212.6
2844,36,10,37,69,2,149,434,VIP,0.29,0.05,Slow,0.78,1,211.9
907,179,17,24,58,1,339,406,VIP,0.68,0.85,Fast,0.68,1,141.3
1923,19,10,12,82,4,479,397,VIP,0.35,0.18,Fast,0.55,0,237.5
2989,123,16,49,58,1,139,36,General,0.5,0.35,Fast,0.64,1,194.8
4703,145,3,1,56,4,342,21,General,0.14,0.36,Medium,0.6,1,173.5
3677,141,20,33,68,1,192,121,Premium,0.62,0.05,Medium,0.35,0,156.6
1687,51,7,37,73,0,239,204,General,0.61,0.04,Medium,0.73,1,249.9
4190,19,8,52,70,1,123,257,VIP,0.55,0.73,Slow,0.8,1,225.5
2605,19,22,31,82,0,328,171,VIP,0.49,0.69,Fast,0.5,1,203.6
2169,132,21,4,81,1,304,401,Premium,0.2,0.5,Fast,0.77,1,188.2
480,54,24,82,62,4,176,65,VIP,0.83,0.98,Fast,0.48,0,124.8
1359,43,11,77,89,4,173,328,General,0.79,0.22,Fast,0.42,1,287.0
2879,36,23,82,84,3,470,359,VIP,0.27,0.4,Medium,0.69,0,259.9
1532,60,26,88,47,3,126,187,General,0.78,0.42,Fast,0.12,0,152.6
3850,10,10,10,72,2,183,205,VIP,0.27,0.64,Fast,0.59,1,212.4
838,145,21,86,51,3,186,134,General,0.6,0.13,Fast,0.65,0,136.3
2419,28,3,1,81,4,145,113,General,0.15,0.39,Fast,0.33,1,178.3
2974,5,25,72,48,4,285,22,General,0.24,0.32,Fast,0.28,1,187.7
4661,185,22,89,42,4,138,265,Premium,0.22,0.1,Fast,0.71,1,183.2
4284,120,27,18,49,0,161,176,General,0.45,0.55,Medium,0.69,1,185.9
1676,56,20,70,57,0,301,250,VIP,0.34,0.28,Slow,0.11,1,161.4
4277,128,12,28,49,3,176,149,Premium,0.32,0.79,Fast,0.55,0,180.0
792,36,20,20,85,2,453,65,General,0.18,0.86,Medium,0.16,0,178.7
261,117,2,12,61,4,235,190,General,0.32,0.58,Medium,0.82,1,159.1
3238,6,19,75,92,0,473,178,General,0.75,0.02,Slow,0.89,0,285.6
1250,123,3,33,68,0,326,108,VIP,0.5,0.48,Slow,0.24,1,137.3
2240,35,14,6,93,3,186,72,General,0.34,0.98,Fast,0.76,1,199.2
2789,140,26,51,70,0,159,328,Premium,0.14,0.86,Medium,0.47,1,141.1
931,97,9,14,93,4,468,236,VIP,0.26,0.63,Fast,0.17,0,184.8
1246,114,1,48,64,3,378,36,General,0.5,0.24,Fast,0.84,0,151.6
3801,143,1,89,59,1,123,128,General,0.3,0.96,Slow,0.83,1,181.1
4612,156,21,11,55,4,423,124,Premium,0.28,0.81,Medium,0.19,0,256.7
4326,144,0,36,43,2,205,211,General,0.79,0.53,Medium,0.27,1,155.8
192,160,4,42,94,4,459,438,General,0.73,0.6,Fast,0.48,1,169.6
3967,177,31,86,77,4,337,104,Premium,0.72,0.6,Medium,0.41,1,154.7
3364,174,11,76,81,4,421,103,General,0.45,0.85,Fast,0.8,1,163.1
2725,129,5,50,54,1,376,155,General,0.33,0.09,Fast,0.29,0,158.8
1006,52,27,10,59,4,483,326,General,0.05,0.49,Medium,0.67,1,209.9
4577,55,28,80,81,2,362,400,Premium,0.58,0.08,Fast,0.89,1,236.7
3129,65,22,72,87,3,245,23,General,0.59,0.27,Medium,0.1,1,194.1
3549,138,24,83,44,3,230,86,General,0.82,0.77,Fast,0.39,1,137.9
2485,129,13,34,78,2,318,414,Premium,0.23,0.87,Fast,0.9,1,208.9
824,16,30,18,70,3,196,302,Premium,0.71,0.46,Fast,0.44,1,151.8
3579,33,14,61,48,0,343,401,VIP,0.35,0.48,Medium,0.76,0,256.5
1198,13,6,87,94,0,422,366,General,0.62,0.3,Fast,0.73,1,252.8
3056,177,20,77,87,1,341,333,General,0.2,0.78,Medium,0.76,1,242.6
3975,60,29,16,63,3,218,38,Premium,0.46,0.9,Fast,0.5,1,175.4
1281,30,21,25,41,1,119,72,General,0.03,0.47,Fast,0.44,1,132.9
3994,51,21,7,69,3,381,173,General,0.31,0.43,Medium,0.53,0,203.9
3320,32,25,73,91,2,473,297,Premium,0.46,0.23,Fast,0.37,0,212.7
3327,112,30,78,92,3,359,14,General,0.5,0.02,Fast,0.6,1,231.5
3008,39,1,51,97,2,191,55,VIP,0.34,0.92,Fast,0.83,1,218.7
1832,106,28,79,47,1,216,325,VIP,0.13,0.91,Fast,0.17,1,205.2
4024,58,31,56,41,1,410,280,General,0.2,0.64,Fast,0.38,1,183.4
2260,46,21,52,58,2,135,415,VIP,0.83,0.81,Fast,0.3,1,151.4
4411,29,6,12,70,3,172,392,General,0.17,0.54,Fast,0.85,0,232.1
1782,7,7,74,57,0,131,52,General,0.33,0.9,Medium,0.45,1,153.2
3269,104,2,66,44,0,274,452,Premium,0.32,0.51,Medium,0.63,1,200.8
4125,25,6,31,56,4,194,362,General,0.01,0.1,Fast,0.42,0,287.7
934,26,6,30,80,4,214,57,General,0.63,0.16,Fast,0.58,1,207.5
170,33,21,62,90,2,312,166,Premium,0.39,0.71,Fast,0.49,0,156.9
1638,49,0,30,76,1,360,434,General,0.57,0.79,Slow,0.2,1,192.3
1028,121,10,7,62,3,145,175,General,0.69,0.76,Slow,0.87,0,134.1
1203,144,31,28,91,2,145,38,General,0.77,0.78,Medium,0.78,1,121.6
2887,111,1,30,56,4,480,13,VIP,0.12,0.96,Slow,0.89,1,267.0
496,95,15,24,49,4,209,37,VIP,0.57,0.68,Medium,0.16,1,145.8
101,136,24,45,81,0,120,74,General,0.37,0.57,Fast,0.72,1,117.3
3991,79,30,61,65,1,284,379,VIP,0.59,0.66,Slow,0.72,0,214.2
980,38,1,12,42,1,266,271,General,0.67,0.85,Medium,0.34,1,140.7
2950,42,6,51,91,1,482,238,VIP,0.45,0.87,Medium,0.23,0,205.6
4781,187,0,39,81,3,106,130,VIP,0.02,0.25,Fast,0.35,0,159.3
1061,123,6,69,58,4,392,305,General,0.33,0.9,Medium,0.68,0,212.6
226,140,4,24,47,1,395,68,Premium,0.01,0.76,Slow,0.77,0,158.2
403,127,7,15,51,2,221,217,VIP,0.31,0.2,Slow,0.36,0,120.2
2758,161,27,12,74,2,451,297,Premium,0.37,0.07,Fast,0.62,0,176.6
1538,30,5,25,78,3,392,86,General,0.45,0.74,Fast,0.83,0,214.5
844,123,9,49,89,4,109,113,General,0.31,0.57,Fast,0.39,1,150.2
104,140,29,3,61,0,481,25,General,0.49,0.66,Medium,0.65,0,94.5
3149,9,9,59,53,3,311,74,VIP,0.26,0.4,Medium,0.74,0,202.9
2043,170,4,33,72,3,232,288,VIP,0.24,0.76,Medium,0.72,0,207.3
2369,87,23,42,41,3,217,203,General,0.31,0.25,Fast,0.13,0,157.9
2847,164,0,38,55,0,328,412,VIP,0.07,0.12,Fast,0.79,1,199.4
2512,133,4,65,73,4,413,212,General,0.61,0.01,Slow,0.63,0,209.9
2938,153,19,42,59,1,295,445,General,0.67,0.25,Medium,0.74,1,154.8
3587,41,20,49,47,4,459,19,General,0.75,0.69,Fast,0.34,0,181.0
2157,130,27,43,42,2,477,324,VIP,0.19,0.24,Slow,0.9,1,191.2
4776,141,2,87,75,0,233,102,VIP,0.74,0.5,Fast,0.52,1,224.3
439,153,7,18,65,1,142,350,VIP,0.53,0.36,Slow,0.52,0,122.3
930,147,19,20,41,3,166,54,Premium,0.18,0.61,Medium,0.51,0,105.8
267,31,11,3,80,0,395,10,General,0.51,0.64,Fast,0.21,1,137.7
3823,177,21,32,45,4,143,211,VIP,0.79,0.97,Slow,0.39,0,80.0
204,15,5,73,69,3,435,234,General,0.52,0.46,Fast,0.45,1,212.1
895,28,1,49,80,3,415,420,General,0.64,0.07,Fast,0.4,1,241.6
888,44,4,78,48,3,378,321,General,0.58,0.24,Fast,0.57,0,188.8
353,155,16,0,81,3,158,80,Premium,0.37,0.52,Medium,0.66,0,115.4
3092,67,17,5,59,3,270,138,VIP,0.7,0.09,Slow,0.4,1,179.1
365,52,15,59,73,1,347,14,General,0.81,0.41,Fast,0.25,1,157.3
2114,12,13,47,74,3,419,164,General,0.38,0.04,Slow,0.39,0,215.8
1429,175,16,64,97,0,252,455,General,0.79,0.1,Medium,0.49,0,120.2
1700,19,3,64,81,2,360,148,General,0.54,1.0,Medium,0.44,1,244.3
4207,161,10,86,59,0,250,205,General,0.54,0.56,Slow,0.66,0,127.6
1936,32,25,26,41,2,317,425,Premium,0.06,0.09,Slow,0.12,1,183.5
2966,170,13,26,85,4,254,35,General,0.73,0.07,Fast,0.53,1,140.1
3529,20,22,35,47,3,297,382,General,0.13,0.34,Medium,0.25,0,176.2
2781,101,28,86,88,4,234,175,General,0.37,0.22,Medium,0.65,1,195.3
3250,19,3,7,93,1,381,107,VIP,0.35,0.18,Slow,0.56,1,265.1
2352,32,22,20,91,1,352,377,VIP,0.58,0.33,Fast,0.48,0,245.4
576,140,22,23,85,2,135,383,General,0.69,0.32,Fast,0.78,1,135.1
932,36,21,55,47,1,363,199,Premium,0.02,0.49,Medium,0.66,1,187.2
2540,21,29,47,88,0,107,382,General,0.78,0.45,Fast,0.25,1,149.0
237,48,18,75,70,2,252,342,General,0.51,0.77,Fast,0.81,0,154.2
456,60,19,18,90,1,238,161,Premium,0.09,0.18,Slow,0.25,0,148.3
685,49,25,55,40,2,365,231,General,0.25,0.91,Medium,0.57,0,178.1
3765,6,12,82,54,3,123,117,Premium,0.52,0.31,Medium,0.17,0,176.9
1544,22,28,65,54,1,258,70,VIP,0.24,0.36,Slow,0.66,1,269.0
2876,187,16,20,51,1,386,39,Premium,0.18,0.44,Medium,0.7,0,171.7
1242,78,6,23,59,2,323,127,VIP,0.45,0.87,Fast,0.42,1,185.0
2921,115,17,27,71,4,198,180,VIP,0.65,0.71,Slow,0.24,1,241.2
2505,84,13,6,45,2,366,333,General,0.34,0.08,Fast,0.85,1,179.7
1408,75,15,58,83,2,416,272,General,0.52,0.32,Medium,0.12,1,196.2
3605,19,31,24,82,4,413,60,Premium,0.56,0.18,Fast,0.14,0,252.0
121,5,19,38,53,1,466,328,Premium,0.18,0.05,Medium,0.14,1,182.9
1790,169,23,20,40,3,425,73,VIP,0.82,0.54,Fast,0.29,0,113.8
1757,84,23,24,59,4,258,368,General,0.47,0.0,Slow,0.53,0,239.2
3946,139,18,74,71,3,264,350,Premium,0.29,0.25,Fast,0.24,1,189.9
4761,158,14,7,46,4,446,287,General,0.72,0.38,Fast,0.7,1,315.5
1492,114,10,36,92,1,453,102,Premium,0.37,0.26,Medium,0.44,1,169.2
2273,142,9,59,77,1,137,209,General,0.18,0.85,Fast,0.77,0,194.3
150,117,31,73,94,2,467,403,General,0.06,0.83,Fast,0.43,1,155.8
1342,165,28,79,69,3,240,53,General,0.38,0.4,Slow,0.73,1,149.9
3741,125,25,32,95,4,137,283,General,0.58,0.61,Medium,0.7,0,160.9
2076,145,5,39,70,2,379,214,Premium,0.81,0.41,Medium,0.74,0,155.6
563,8,16,49,54,2,218,129,VIP,0.52,0.0,Medium,0.43,0,158.6
3428,113,6,23,89,4,280,47,General,0.75,0.08,Medium,0.26,1,290.0
1720,113,18,42,84,1,183,404,Premium,0.27,0.28,Fast,0.24,0,203.6
4287,54,32,31,57,0,133,106,General,0.48,0.38,Medium,0.81,0,167.6
1211,79,22,22,85,4,385,243,VIP,0.24,0.65,Fast,0.43,1,217.0
3284,149,32,10,77,4,461,255,General,0.43,0.05,Fast,0.8,1,174.4
1499,105,8,37,96,2,243,66,General,0.46,0.74,Fast,0.73,0,142.3
4146,123,20,10,56,0,420,80,Premium,0.8,0.49,Fast,0.14,1,138.7
3154,150,19,75,45,3,322,394,VIP,0.09,0.57,Fast,0.13,1,186.5
4242,48,4,79,86,1,419,68,VIP,0.67,0.81,Fast,0.25,0,204.4
1105,116,18,79,67,2,459,276,General,0.3,0.13,Medium,0.33,1,193.5
4448,151,24,21,64,0,181,330,Premium,0.64,0.31,Fast,0.33,0,122.7
2087,172,27,46,47,1,190,156,VIP,0.58,0.06,Slow,0.35,1,110.2
203,30,14,75,40,3,305,123,General,0.07,0.03,Fast,0.27,0,184.8
1862,115,4,70,97,2,310,55,General,0.09,0.28,Medium,0.38,0,228.3
2571,103,17,79,88,2,335,344,General,0.49,0.54,Fast,0.36,1,224.1
4084,149,8,4,45,0,195,271,General,0.04,0.75,Fast,0.34,1,143.1
1650,28,6,52,43,1,473,107,VIP,0.23,0.91,Fast,0.41,0,172.3
3401,153,11,45,90,1,480,248,VIP,0.09,0.55,Slow,0.7,0,210.2
4616,88,4,62,74,4,308,145,General,0.08,0.36,Medium,0.86,0,222.6
2045,36,6,33,92,1,260,193,Premium,0.31,0.09,Medium,0.69,0,239.3
4678,153,16,51,94,0,164,357,General,0.74,0.97,Slow,0.5,0,175.9
4045,48,20,51,98,4,184,51,General,0.23,0.33,Medium,0.26,0,176.8
624,28,14,6,96,2,299,155,General,0.42,0.95,Fast,0.65,1,175.8
1316,42,6,25,40,3,276,273,Premium,0.31,0.77,Fast,0.68,1,180.4
2802,37,30,51,58,4,276,237,Premium,0.63,0.64,Slow,0.42,1,166.0
4048,175,26,25,89,0,119,289,General,0.84,0.03,Medium,0.63,0,148.7
3813,165,18,67,43,0,234,231,General,0.19,0.14,Medium,0.6,1,151.1
2644,52,32,40,48,0,107,231,Premium,0.44,0.2,Fast,0.85,1,153.2
3616,70,6,83,96,1,260,125,General,0.71,0.11,Fast,0.61,0,242.4
4719,152,17,81,86,0,159,179,VIP,0.14,0.08,Slow,0.58,0,189.3
4431,184,1,0,96,1,470,117,Premium,0.48,0.58,Fast,0.35,1,191.0
659,87,0,63,95,3,251,380,General,0.41,0.14,Medium,0.33,0,190.9
3690,21,6,54,47,0,186,406,Premium,0.02,0.86,Medium,0.57,0,190.3
1661,5,24,23,94,3,339,284,VIP,0.13,0.24,Medium,0.59,1,249.2
3819,20,15,49,88,3,487,381,Premium,0.38,0.45,Medium,0.12,0,237.0
3600,27,5,44,64,2,378,199,Premium,0.83,0.68,Fast,0.81,1,389.1
3638,89,22,89,77,3,439,371,General,0.47,0.19,Fast,0.59,0,192.9
2426,167,5,68,67,1,264,217,VIP,0.51,0.27,Fast,0.26,1,148.5
2220,10,9,45,47,2,384,290,General,0.68,0.92,Medium,0.52,1,219.0
2743,179,13,59,80,3,150,277,General,0.43,0.98,Fast,0.44,0,135.3
3290,152,27,9,51,0,211,126,General,0.1,0.01,Fast,0.45,0,149.8
3946,71,15,11,55,4,480,147,General,0.82,0.59,Medium,0.45,1,256.0
3370,188,9,11,41,0,347,158,VIP,0.44,0.83,Fast,0.23,1,169.2
727,21,0,30,61,3,333,364,General,0.83,0.45,Medium,0.32,1,182.3
1616,136,19,35,50,4,205,362,VIP,0.52,0.48,Slow,0.67,0,193.8
4631,67,18,61,49,4,376,55,General,0.35,0.58,Slow,0.68,1,314.2
1675,21,7,12,66,4,297,83,General,0.34,0.23,Fast,0.55,0,191.7
2138,67,31,68,45,1,476,142,General,0.76,0.89,Medium,0.35,1,144.0
3677,108,4,15,59,3,202,171,General,0.71,0.17,Medium,0.67,1,195.6
4481,183,24,78,45,3,377,188,General,0.58,0.15,Medium,0.61,1,212.1
4360,36,9,28,64,2,327,203,General,0.41,0.04,Fast,0.68,1,250.8
1590,179,9,42,76,2,425,204,General,0.4,0.72,Fast,0.37,1,175.6
1495,16,27,63,91,2,268,211,General,0.81,0.8,Fast,0.11,0,186.5
3627,121,17,85,58,4,412,303,Premium,0.76,0.01,Medium,0.74,1,182.5
2043,89,0,58,58,0,184,331,General,0.68,0.98,Medium,0.48,0,168.9
4267,86,13,7,75,2,473,385,Premium,0.67,0.68,Fast,0.89,1,213.0
2093,99,31,24,65,1,469,43,VIP,0.06,0.67,Fast,0.24,0,154.0
4055,178,8,11,40,1,423,355,General,0.31,0.28,Medium,0.84,1,191.2
3297,14,8,31,96,1,425,201,VIP,0.09,0.53,Slow,0.26,1,261.2
4095,158,24,46,82,2,441,216,General,0.1,0.44,Fast,0.76,1,187.4
1074,35,18,58,94,3,219,169,VIP,0.69,0.32,Fast,0.53,1,193.3
208,168,26,28,46,1,381,435,General,0.31,0.69,Medium,0.59,1,114.9
1396,9,21,79,63,1,374,328,General,0.53,0.75,Fast,0.85,0,250.4
3886,79,28,6,67,0,278,288,General,0.28,0.05,Medium,0.87,1,184.7
1445,118,30,81,89,0,347,186,VIP,0.18,0.0,Slow,0.25,1,176.0
1210,122,18,9,98,1,367,179,Premium,0.25,0.07,Medium,0.13,0,188.1
2493,59,20,60,68,4,171,79,General,0.44,0.62,Medium,0.19,1,143.8
750,172,12,35,73,2,299,276,VIP,0.37,0.78,Medium,0.33,1,196.8
1136,99,13,16,40,4,320,430,VIP,0.37,0.67,Fast,0.82,0,176.4
2094,53,14,53,46,2,357,130,Premium,0.04,0.95,Slow,0.16,1,193.4
2807,75,18,10,90,0,323,287,General,0.24,0.38,Fast,0.75,1,189.6
1227,81,27,14,76,2,320,443,General,0.35,0.9,Slow,0.48,0,151.7
2290,167,31,80,43,3,279,128,Premium,0.49,0.76,Medium,0.84,1,235.7
4342,74,14,17,46,1,278,162,General,0.78,0.88,Fast,0.56,1,140.1
2871,81,4,75,94,1,116,190,Premium,0.19,0.38,Medium,0.79,0,219.9
508,99,12,22,48,3,161,374,General,0.36,0.86,Slow,0.23,0,116.2
4052,110,28,63,58,3,460,405,Premium,0.27,0.05,Medium,0.5,0,235.5
3515,170,19,47,87,2,120,353,General,0.33,0.73,Medium,0.47,1,150.8
2379,8,30,49,61,1,148,59,VIP,0.28,0.15,Medium,0.31,1,182.0
4073,32,15,80,54,3,194,234,VIP,0.0,0.1,Slow,0.8,0,274.7
2699,29,27,74,70,3,268,246,General,0.57,0.28,Medium,0.83,1,231.4
1122,160,23,22,98,1,148,338,General,0.55,0.33,Slow,0.41,1,120.9
3776,133,26,15,70,3,296,345,VIP,0.52,0.43,Medium,0.13,1,158.7
3224,40,29,3,43,3,347,26,Premium,0.55,0.49,Slow,0.57,0,155.0
1152,27,28,25,45,4,200,178,Premium,0.15,0.02,Slow,0.26,0,208.4
988,21,25,33,76,2,328,270,VIP,0.79,0.76,Fast,0.74,1,170.7
897,29,10,36,91,0,190,447,Premium,0.54,0.81,Fast,0.61,1,210.9
455,19,32,34,64,1,282,378,General,0.3,0.52,Fast,0.46,1,153.8
798,89,15,59,72,0,247,217,Premium,0.21,0.03,Medium,0.8,1,177.0
4118,67,4,27,49,3,359,200,General,0.14,0.52,Fast,0.48,0,184.5
1145,148,27,36,86,3,399,163,Premium,0.06,0.1,Medium,0.86,0,197.9
3323,31,27,53,50,0,443,17,VIP,0.51,0.04,Medium,0.29,0,212.5
391,157,10,30,77,4,166,25,General,0.52,0.57,Fast,0.11,0,113.8
654,10,8,74,95,2,259,266,Premium,0.76,0.42,Medium,0.83,1,212.4
4772,67,19,19,49,1,378,49,VIP,0.34,0.05,Medium,0.66,0,277.7
916,79,30,28,78,0,174,376,General,0.02,0.41,Medium,0.62,1,181.3
4087,38,7,17,77,1,379,98,General,0.04,0.42,Fast,0.82,0,202.4
1485,127,29,36,56,1,289,39,VIP,0.28,0.63,Fast,0.84,1,205.8
1407,78,13,51,45,1,258,185,General,0.82,0.72,Slow,0.67,0,135.1
370,61,28,47,56,3,348,342,General,0.42,0.83,Fast,0.23,0,185.6
3223,8,32,32,84,2,408,102,General,0.06,0.47,Fast,0.45,0,226.5
1428,59,4,20,64,2,446,223,General,0.53,0.87,Slow,0.23,1,157.3
4723,16,12,79,69,2,238,183,General,0.77,0.31,Medium,0.54,1,268.9
3438,106,24,26,86,2,203,266,Premium,0.52,0.99,Medium,0.76,1,191.4
4263,111,26,46,76,4,174,393,General,0.45,0.75,Fast,0.71,0,220.4
2870,69,30,18,50,0,198,85,Premium,0.01,0.32,Medium,0.55,0,191.0
2493,96,16,71,80,0,102,124,VIP,0.68,0.02,Medium,0.16,0,183.0
1673,84,23,52,84,3,103,426,General,0.8,0.27,Medium,0.37,1,159.5
3010,166,1,56,91,4,202,422,VIP,0.18,0.65,Fast,0.74,1,220.8
2547,106,17,40,89,0,269,82,VIP,0.18,0.5,Fast,0.38,1,154.0
4574,109,15,75,92,2,455,212,VIP,0.21,0.03,Slow,0.24,0,228.9
1698,169,29,64,64,2,287,234,VIP,0.09,0.65,Fast,0.18,1,137.7
222,112,23,74,70,1,408,120,General,0.78,0.92,Medium,0.86,0,140.4
105,41,24,65,97,1,193,134,General,0.42,0.07,Fast,0.31,1,157.1
559,40,21,31,52,2,126,147,VIP,0.32,0.67,Fast,0.15,0,116.4
2101,65,23,83,50,1,440,14,Premium,0.38,0.04,Slow,0.61,1,186.1
1480,168,12,37,70,1,201,442,General,0.36,0.95,Fast,0.73,0,126.1
3637,80,29,78,98,1,220,184,VIP,0.16,0.91,Medium,0.67,1,279.8
4551,140,11,30,48,0,432,261,Premium,0.8,0.27,Medium,0.61,0,159.5
4683,109,13,61,94,0,413,451,General,0.62,0.26,Fast,0.68,1,212.9
4738,34,20,42,54,2,274,103,Premium,0.42,0.22,Medium,0.32,0,209.8
1061,41,3,84,94,4,159,189,General,0.81,0.37,Slow,0.21,1,186.2
3026,130,30,12,43,1,422,348,VIP,0.3,0.86,Slow,0.53,1,174.0
831,131,12,45,40,2,201,335,VIP,0.75,0.09,Medium,0.24,1,154.3
941,5,20,42,84,3,153,162,Premium,0.24,0.67,Fast,0.87,1,267.3
1616,114,15,41,86,1,357,147,Premium,0.18,0.7,Fast,0.82,0,178.2
3411,15,13,60,58,0,260,161,VIP,0.57,0.95,Medium,0.49,0,285.3
1589,179,8,47,60,1,433,196,VIP,0.21,0.88,Fast,0.32,0,128.8
152,8,21,41,74,4,358,93,VIP,0.65,0.49,Medium,0.85,0,203.4
2033,187,17,84,98,3,216,93,VIP,0.33,0.5,Medium,0.47,1,196.3
1847,40,1,77,76,4,191,268,General,0.4,0.03,Medium,0.23,0,240.8
3895,56,20,81,47,3,243,116,General,0.49,0.32,Slow,0.49,0,166.2
2777,82,8,20,91,0,334,161,Premium,0.44,0.45,Fast,0.69,0,212.5
2640,185,32,81,46,0,227,310,Premium,0.12,0.73,Slow,0.78,1,142.5
3513,183,17,6,98,0,391,449,Premium,0.16,0.88,Fast,0.44,1,166.7
574,64,5,60,88,4,317,211,General,0.19,0.15,Slow,0.27,1,174.2
3411,112,27,4,61,3,481,68,General,0.3,0.51,Medium,0.38,0,213.6
4588,44,5,46,93,2,211,60,Premium,0.53,0.12,Medium,0.75,0,281.7
1219,83,0,69,49,2,107,190,Premium,0.37,0.35,Fast,0.61,1,171.1
683,27,25,9,44,1,368,439,General,0.12,0.59,Fast,0.84,0,180.4
3529,59,21,77,67,0,157,74,VIP,0.26,0.69,Fast,0.38,1,189.7
3633,61,31,86,70,4,343,393,General,0.76,0.92,Slow,0.18,1,185.2
2005,134,13,67,84,0,293,193,Premium,0.74,0.46,Slow,0.55,0,125.3
80,31,2,23,78,1,391,397,Premium,0.29,0.61,Medium,0.24,0,189.1
871,122,7,18,65,2,315,187,General,0.19,0.73,Medium,0.73,0,133.0
4704,44,9,82,91,3,192,193,Premium,0.23,0.69,Medium,0.36,1,345.8
4336,100,24,52,81,1,200,411,Premium,0.47,0.28,Medium,0.56,0,218.8
4267,85,22,30,61,2,156,358,General,0.63,0.75,Slow,0.32,0,114.9
4089,55,21,19,88,4,476,449,General,0.49,0.74,Medium,0.63,1,308.0
3140,29,15,15,43,3,336,202,General,0.02,0.03,Fast,0.88,1,280.5
4162,62,12,56,96,4,406,201,VIP,0.32,0.48,Medium,0.26,1,232.8
438,140,12,2,60,4,134,223,General,0.17,0.58,Slow,0.47,1,136.2
2461,15,2,24,96,3,260,369,General,0.82,0.58,Fast,0.36,1,224.3
1127,36,6,20,75,3,432,167,Premium,0.16,0.59,Medium,0.73,0,247.9
1801,75,7,69,95,1,462,97,Premium,0.43,0.23,Medium,0.2,1,207.2
2450,14,16,12,55,4,286,180,VIP,0.03,0.92,Medium,0.18,1,212.9
3863,64,20,37,46,2,283,348,VIP,0.31,0.12,Slow,0.5,1,179.1
3088,72,23,67,78,0,140,343,General,0.59,0.25,Fast,0.22,0,199.9
1654,70,4,3,65,0,246,254,General,0.8,0.53,Medium,0.23,0,123.9
1926,37,12,51,82,2,126,94,General,0.69,0.72,Medium,0.13,0,170.5
3372,113,3,65,74,3,255,135,VIP,0.18,0.32,Medium,0.1,1,206.4
2859,154,7,46,41,3,140,43,VIP,0.48,0.78,Slow,0.64,0,159.0
4643,73,20,71,64,3,299,199,VIP,0.43,0.17,Fast,0.54,1,197.8
3592,123,0,25,95,3,106,188,Premium,0.52,0.77,Medium,0.16,0,154.2
1144,52,4,76,73,3,294,453,General,0.21,0.21,Medium,0.79,0,252.4
645,17,26,69,60,2,138,398,General,0.78,0.91,Fast,0.74,0,152.7
428,180,0,11,96,2,420,25,General,0.48,0.35,Medium,0.15,0,110.6
393,31,18,8,70,1,124,120,VIP,0.5,0.85,Fast,0.41,0,143.1
3813,107,31,53,81,0,201,25,Premium,0.13,0.82,Slow,0.32,0,137.1
3910,114,2,8,50,0,190,47,General,0.17,0.02,Fast,0.64,1,211.4
3379,173,5,12,63,0,317,46,Premium,0.32,0.48,Fast,0.74,1,246.0
811,144,24,16,50,4,324,413,General,0.62,0.3,Medium,0.65,0,131.0
3606,41,3,81,49,4,347,258,VIP,0.02,0.31,Fast,0.8,1,263.2
4449,11,28,81,55,1,284,393,General,0.14,0.84,Medium,0.37,0,276.1
3820,122,29,46,59,4,459,62,VIP,0.42,0.63,Fast,0.44,1,225.1
1905,20,30,48,77,0,397,350,Premium,0.05,0.52,Slow,0.5,1,215.6
3766,40,29,85,80,0,270,225,Premium,0.54,0.42,Fast,0.41,1,198.7
3507,89,21,20,54,3,138,408,General,0.58,0.99,Fast,0.73,0,199.3
1530,62,19,4,61,2,213,174,VIP,0.49,0.88,Medium,0.68,0,150.9
2226,186,15,29,52,2,395,327,General,0.12,0.5,Medium,0.87,1,196.4
1769,141,11,53,91,0,468,239,VIP,0.12,0.82,Medium,0.21,0,156.7
2282,170,10,72,88,3,155,102,VIP,0.84,0.8,Medium,0.41,0,132.0
3134,175,7,43,61,4,450,161,Premium,0.58,0.75,Medium,0.22,0,133.1
1262,181,0,48,72,1,402,156,General,0.24,0.34,Medium,0.63,0,164.7
